input,v1,struct_newline_crlf.txt,8,8,004026baf43899f45cee4ebf7c993c200f7fe744a6e1e0c115904ba545ec09bc,1,1
input,v1,struct_newline_lf.txt,8,8,004026baf43899f45cee4ebf7c993c200f7fe744a6e1e0c115904ba545ec09bc,1,1
input,v1,struct_order_abc.txt,3,3,d55f48f8b07edab915337bbab584010b4ee8974d9109e53a4caf96b273679fa2,1,1
input,v1,struct_order_cba.txt,3,3,a68f31360d75f3f31d2cd586cc4e84945f6f64092594dd1453121ced123694c8,1,1
input,v1,struct_order_words1.txt,11,11,06a55c438816af6162d23836013e9ff276f9985d575395d86406fda7abd5d87f,1,1
input,v1,struct_order_words2.txt,11,11,bdadb71b0f5b5431e597bf548998ce9cd212f4f490d4f8d7b3c8ad285bd38c1d,1,1
input,v1,struct_pad_ab.txt,2,2,da0d0f212b163290c7f172ccfc32c5da828c9e803396c84055ce4967acc5880f,1,1
input,v1,struct_pad_ab0.txt,3,3,a3b73c1778eadca204c93eceeb3f608bc97e8133b6f3eb49226482a2e84b5fa7,1,1
input,v1,struct_repeat_a.txt,32,32,8417415887cd437f730138b6265e9cffdeb054ccf2b0da5a4f8eba6ed4b2e7b9,1,1
input,v1,struct_repeat_ab.txt,32,32,619c4d7ce357d2c641b18afe1f2cd2f4550854ece42156747b5a83b697fc5447,1,1
input,v1,struct_space_lead.txt,8,8,24f8feab731da191a0bc202a3da4469787e222afe78f4746fc6870dab4acb6ab,1,1
input,v1,struct_space_none.txt,7,7,a94e6a21d02f42ca8e0468be72414e86cad4493d73d7dbd444d30b579f462ada,1,1
input,v1,struct_space_none_copy.txt,7,7,a94e6a21d02f42ca8e0468be72414e86cad4493d73d7dbd444d30b579f462ada,1,1
input,v1,struct_space_trail.txt,8,8,5d08e46613adbacb0d7504342116334807acd9d62f5521f7758d9c0532b0bdaf,1,1
input,v1,utf8_lt.txt,26,15,446ba9c2025114c5cec7c9e6500fb1958bd4f7d3dcaf74a1fae4e04ec41eee77,1,1
input,v1,utf8_mixed.txt,23,19,bbc4e6accbff975fc379c9b7d4c231b9d0bf8f5932d876392b30f52816834b0a,1,1
input,v1,crlf_atmintyje,9,9,432a38fe2163505a7446ba371328a5096c97513f260a0763876744116e3046c9,1,1
aba,v1,1
repeat,v1,random_3.txt,1000,1
leadex,v1,0123,00d3fff3cf084377c384f01f10fc45ab0975637ec212562618bda0205088644d,1
leadex,v1,0409,0037a4e587b53da24c6b74642387cb0fc4784eebaf848d4223cc7f98e010f694,1
leadex,v1,0547,0089a3d380553a80318b5a914bd264a0c631528406bdc947dd19da3e9d5b7614,1
lead,v1,10000,633,41
input,ratas,a.bin,1,1,d657166d0fbb82fe1df26bd98166263bb885a8dbc24b53c7dc5a3106af54587f,1,1
input,ratas,b.bin,1,1,ed07e77ea02ad64ee327821255f539e3bd9926edc963698872706fc0a2ec3cc8,1,1
input,ratas,empty.bin,0,0,25bf155273a700862f8583fec8712c06367d2fd6eb4234279b59c593300d98d2,1,1
input,ratas,random_1.txt,1500,1500,7563094a47a7f3b619df600ec4bd02432b0de334665a481bb02cff4f8f71eb07,1,1
input,ratas,random_1_end.txt,1500,1500,27acb26c13900f4f3a9df220a1964dde7e694a5ccd7f34e29148f3af47b834b1,1,1
input,ratas,random_1_middle.txt,1500,1500,a87728b335a3f684746c5e2d09eff45156f6e2a48218f547beb76fcc9dda9cd2,1,1
input,ratas,random_1_start.txt,1500,1500,7831617a2d23368ea14f5f59c0d59b86337b12580ea40bc637eb6959588e8b72,1,1
input,ratas,random_2.txt,2048,2048,ca361ee66446f4845f37b6748dc7d0875e6eb90f407995f23b2f714387ffa212,1,1
input,ratas,random_2_end.txt,2048,2048,7fbe6302aef47d16e01956a0766267806032e3c2e4c5a7ecb3da668c108b4afa,1,1
input,ratas,random_2_middle.txt,2048,2048,fed01468155d6a2bda7de5c72f3ad97eef80cdb8a602558bf491529c555407e5,1,1
input,ratas,random_2_start.txt,2048,2048,e86ed4cf458b2c1a660cd20ade63883845d3b0e35a3c542e72982fbfce5f4d65,1,1
input,ratas,random_3.txt,4096,4096,bf0574e66c59816cfbf4edb288ad7fa6fd86b34ea44714915b03578fef1fef1a,1,1
input,ratas,random_3_end.txt,4096,4096,5d8793eb0f8b032b9fa8c1606aec945c7b05d7d7ed86166a1a3c3c9e7749ede5,1,1
input,ratas,random_3_middle.txt,4096,4096,cb1ce6677e337b7acc6136368032a9bcefdc6cc67a86b31ed9c7e32b444ddb02,1,1
input,ratas,random_3_start.txt,4096,4096,576863a17837552fdb9e5c5aa753469f7671b6924af96dae4e0965c35cd8d00f,1,1
input,ratas,struct_len15.txt,15,15,0bde54252aa2136e3db2a6ebe2745ba7db2d42fb558d4abc76d0c441fe678f5d,1,1
input,ratas,struct_len16.txt,16,16,542d5d8ef9481fe58bd14c894cdc43891ce9c82e0ba608bab803e2bf2da9de99,1,1
input,ratas,struct_len17.txt,17,17,32e362a484bb183448a7b81cd64117e4d17a43dd7399d8c3c06c435984ed7e40,1,1
input,ratas,struct_newline_crlf.txt,8,8,24ef7e95a97721b67bb9c8697cfc3c17d03814a25e49f721ff1942d48a4da769,1,1
input,ratas,struct_newline_lf.txt,8,8,24ef7e95a97721b67bb9c8697cfc3c17d03814a25e49f721ff1942d48a4da769,1,1
input,ratas,struct_order_abc.txt,3,3,0592e0a70d07a3c4d295d4179a5ccca5100b07a6a5900c823c79263c4732fba9,1,1
input,ratas,struct_order_cba.txt,3,3,8bfde162bff34f7203e36e46ec967a5dd09db11f10c5dcfdc4842c583a96a58a,1,1
input,ratas,struct_order_words1.txt,11,11,92f1a47fb9545b50f591739965597d0475dd41df1b753a0f368837617b3f6964,1,1
input,ratas,struct_order_words2.txt,11,11,dd432e72fb3c3fabcb0984a18b448b13b50e5dc7b691e3e3b3c26d40ccd9e136,1,1
input,ratas,struct_pad_ab.txt,2,2,47740998562307ee288347fa17a2216b4758f0a7bc59f896d72bdca29822c45a,1,1
input,ratas,struct_pad_ab0.txt,3,3,bfa18bb37eb3caafc9265f7d39d38a6a59ffd2e46f81955dd288c2f442bdf4f1,1,1
input,ratas,struct_repeat_a.txt,32,32,3494449e6eca6681a83914a773f78df514e679945d92fe21260ea7bbdf3dd687,1,1
input,ratas,struct_repeat_ab.txt,32,32,f26c8a25f26c5cabcf20dff561aee201183b1bc308c9e2eaf409e545d5181bf5,1,1
input,ratas,struct_space_lead.txt,8,8,adbb15f653be3021962ebff2ecc5144a93795dba1a3e8f216f6ab05488303af0,1,1
input,ratas,struct_space_none.txt,7,7,b7e64dce66e8c28f9807ab4ca9ad27fe44ad2c9d1467c1c7e30202663fb14ecb,1,1
input,ratas,struct_space_none_copy.txt,7,7,b7e64dce66e8c28f9807ab4ca9ad27fe44ad2c9d1467c1c7e30202663fb14ecb,1,1
input,ratas,struct_space_trail.txt,8,8,14efdde82bf23c5fce88866cfe04fd38f68cd801c40326a2bb34a9d1e30a183e,1,1
input,ratas,utf8_lt.txt,26,15,f0435b0b19975fdae2bc8fca7429defe7b0e35e37ee995f1c1dce0bfe887534b,1,1
input,ratas,utf8_mixed.txt,23,19,f3322c1e9e6482a6135508ef2de89a30381842877413737c9a45a261e0bb811b,1,1
input,ratas,crlf_atmintyje,9,9,4958acbadeeb0fbd9c11eb353f6dca4efbea2efd8d9390cb16b0e013e111357c,1,1
aba,ratas,1
repeat,ratas,random_3.txt,1000,1
leadex,ratas,0066,008ba3d17a7e3574882d121dfc3fbc50d7d3739bc26766fa6f8b5e9abfcb013b,1
leadex,ratas,0806,00508b3d659a62b134060b3bfc20192a3acd6d4347646d34dd2de8e9f9f42263,1
leadex,ratas,0920,0094782310af0cd6fad922a5adaee558f83aa7d5a9fa51d445c17724c66627f5,1
lead,ratas,10000,608,30
